id,theta_reference,stratum,split,used_in_run
2291,-0.874206991215962,2,validation,True
2292,-0.402802603606349,3,test,True
2293,-0.778478601613813,2,test,True
2294,-0.928898728972752,1,train,True
2295,-0.177255294186893,4,test,True
2296,-0.23426107466199,4,train,True
2297,-0.809085520464292,2,train,True
2298,-0.507050965733565,3,validation,True
2299,-0.864034927613482,2,test,True
23,-1.31494100092127,0,train,True
230,-0.667159280745692,2,train,True
2300,-0.300476456558944,4,train,True
2301,-0.506247106292022,3,train,True
2302,-1.01930296274308,1,train,True
2303,-0.381302644411397,3,train,True
2304,-0.455961669570237,3,train,True
2305,-0.771531485572606,2,train,True
2306,-0.886547152655077,2,train,True
2307,-0.921820377317364,1,train,True
2308,0.267256369051403,6,train,True
2309,-1.19631788934629,1,test,True
231,-0.769136167970924,2,train,True
2310,0.0063379806589604,5,train,True
2311,-0.851193746564881,2,train,True
2312,-0.340164596881534,4,train,True
2313,-0.913605152418425,1,train,True
2314,-0.777574557321585,2,train,True
2315,-0.819236020465593,2,train,True
2316,-1.20322579537452,1,train,True
2317,-0.0195990309994711,5,train,True
2318,-0.0723550478504597,5,train,True
2319,-0.628316830306945,2,train,True
232,-1.60974845786217,0,train,True
2320,-1.02210877948386,1,train,True
2321,-1.07839573612611,1,train,True
2322,-0.73272236460293,2,train,True
2323,-0.445510228145452,3,test,True
2324,-1.33274958750906,0,validation,True
2325,-1.40304682802762,0,train,True
2326,-0.780807785156003,2,train,True
2327,-0.403583748938515,3,test,True
2328,-0.444774260021689,3,validation,True
2329,-1.13747149418638,1,train,True
233,-2.14058729573137,0,test,True
2330,-0.984000495286123,1,train,True
2331,-1.09223216681878,1,train,True
2332,-1.43369946071797,0,train,True
2333,-0.960651353435095,1,test,True
2334,-1.18866525122075,1,train,True
2335,-0.999358389382249,1,train,True
2336,-0.49842165082564,3,train,True
2337,-1.09074031130698,1,train,True
2338,-0.858680054921816,2,train,True
2339,-1.67229821927066,0,train,True
234,-1.57383084923979,0,train,True
2340,-0.71818455603158,2,train,True
2341,-0.210857932511509,4,train,True
2342,-1.18945327527504,1,train,True
2343,-1.92378808011371,0,train,True
2344,-1.11965023168459,1,train,True
2345,-1.14225322317914,1,test,True
2346,-1.11937642644272,1,train,True
2347,0.0237456484354905,5,train,True
2348,-1.14495295728879,1,train,True
2349,-1.34244479774131,0,train,True
235,-1.70654518948875,0,validation,True
2350,-1.08971393399166,1,validation,True
2351,-0.869370599590324,2,validation,True
2352,-0.747536284607546,2,train,True
2353,-1.12947200963914,1,train,True
2354,-1.36432125436402,0,train,True
2355,-0.740618530712611,2,train,True
2356,-1.02704496368683,1,validation,True
2357,-0.928262279318218,1,train,True
2358,-0.837120511405164,2,train,True
2359,-1.64537795094601,0,test,True
236,-1.26031276200696,0,train,True
2360,0.280806418178105,6,test,True
2361,-0.831427439636276,2,train,True
2362,-0.526745749230462,3,train,True
2363,-0.40773696030337,3,train,True
2364,-1.20551443367511,1,train,True
2365,-0.964912934588135,1,train,True
2366,-0.808043232375805,2,validation,True
2367,-1.22822356165318,0,train,True
2368,-0.899542396593764,2,train,True
2369,-1.05070793019167,1,test,True
237,-1.65590563502974,0,train,True
2370,-1.14229741397627,1,train,True
2371,0.982385381981227,8,train,True
2372,-1.2923328300873,0,train,True
2373,0.651703826291602,7,validation,True
2374,-1.12690570481038,1,train,True
2375,-1.02925715811808,1,train,True
2376,-1.47964043572986,0,train,True
2377,-0.694322367635567,2,validation,True
2378,-0.072979818506481,5,train,True
2379,-0.19833200076488,4,validation,True
238,-1.3161233506388,0,train,True
2380,0.528654929736863,7,test,True
2381,-0.699494769328024,2,validation,True
2382,0.0214784437550634,5,train,True
2383,-0.196132528155381,4,train,True
2384,-0.894112135762254,2,train,True
2385,-0.941064596484719,1,test,True
2386,0.415286650907871,6,train,True
2387,0.381140587012571,6,train,True
2388,0.545905432450038,7,train,True
2389,-0.380011640355115,3,validation,True
239,-1.38884386748731,0,train,True
2390,0.657430277439376,7,train,True
2391,-0.740124347788542,2,train,True
2392,0.310626624384389,6,test,True
2393,-1.47552402949768,0,train,True
2394,1.07940630789802,8,train,True
2395,1.03444957593097,8,test,True
2396,-0.0158734291159557,5,train,True
2397,0.0228480723690689,5,validation,True
2398,0.575431616607889,7,train,True
2399,1.05784130927393,8,train,True
24,-1.31782438445401,0,validation,True
240,-1.52545218129309,0,train,True
2400,-0.050330971681021,5,train,True
2401,1.4315798124029,9,train,True
2402,-0.735394545147531,2,train,True
2403,-1.01291108822603,1,train,True
2404,0.401341461808153,6,test,True
2405,-1.01254236694732,1,test,True
2406,-1.01709511022077,1,test,True
2407,1.82093334933068,9,test,True
2408,-0.712478180829652,2,validation,True
2409,0.521509852022537,7,train,True
241,-1.03087992288132,1,train,True
2410,-0.197724814351744,4,test,True
2411,-0.412670534711854,3,train,True
2412,0.696980072487587,7,validation,True
2413,-0.571196368111351,3,train,True
2414,0.105785097510674,5,validation,True
2415,-0.730523957305765,2,train,True
2416,0.922107143680254,8,validation,True
2417,-1.43698631951318,0,train,True
2418,-0.398662637229852,3,train,True
2419,-0.432617226077591,3,validation,True
242,-1.05922706711294,1,test,True
2420,-1.74914650563383,0,train,True
2421,-0.637243699410109,2,train,True
2422,-0.163723669756701,4,train,True
2423,-0.596343081634252,3,test,True
2424,1.04794711077557,8,train,True
2425,0.160301599149223,5,train,True
2426,0.165200032086791,5,train,True
2427,-0.503775060715813,3,train,True
2428,0.593871945404709,7,validation,True
2429,0.831007290787437,7,train,True
243,-0.772218459095419,2,train,True
2430,-0.654947984144463,2,train,True
2431,-0.330499735088675,4,train,True
2432,-0.655067798163829,2,train,True
2433,-0.0324661313509953,5,validation,True
2434,-0.854242570321347,2,train,True
2435,1.14354664866549,8,train,True
2436,-1.67114826698342,0,train,True
2437,-0.720409108340988,2,train,True
2438,1.38402855235335,9,train,True
2439,-1.0223369215012,1,train,True
244,-0.452975283665787,3,validation,True
2440,-0.0482688013576408,5,train,True
2441,1.77061425691325,9,train,True
2442,0.328541143959921,6,test,True
2443,-0.467623613166719,3,train,True
2444,0.317190829829613,6,train,True
2445,0.471658375586072,6,train,True
2446,0.335291552593005,6,train,True
2447,-0.75877571049297,2,test,True
2448,-1.25861103184672,0,train,True
2449,-1.16143845435814,1,train,True
245,-1.83365236446454,0,train,True
2450,-1.35984876474751,0,train,True
2451,-0.76531609562524,2,train,True
2452,-0.636873487838256,2,train,True
2453,-0.975508731316144,1,train,True
2454,-0.726324772332024,2,test,True
2455,-0.962553679231876,1,train,True
2456,-0.742102082965758,2,train,True
2457,-0.761614130809043,2,test,True
2458,0.131394415877975,5,train,True
2459,-0.225003188004322,4,train,True
246,-1.47996527401883,0,train,True
2460,-0.59881538683174,3,train,True
2461,0.301488594070376,6,train,True
2462,-0.680749137403984,2,test,True
2463,-0.15198983691248,4,train,True
2464,-0.304104496049385,4,test,True
2465,0.669751174320099,7,test,True
2466,0.246748390988197,6,train,True
2467,-0.740359192827153,2,train,True
2468,-0.700562330108123,2,train,True
2469,-0.541939559039363,3,train,True
247,-0.621184990178497,2,train,True
2470,-1.71517161309094,0,train,True
2471,-0.378013373673905,3,train,True
2472,-0.120668611467176,4,train,True
2473,-0.86357470429993,2,train,True
2474,-0.151884883158039,4,train,True
2475,0.47714394406512,6,train,True
2476,0.842778290246068,7,validation,True
2477,-0.302852533247978,4,train,True
2478,-0.824249727891827,2,train,True
2479,0.331372220163115,6,test,True
248,1.12217320582768,8,train,True
2480,0.203348294899535,6,train,True
2481,0.435761950170183,6,train,True
2482,-0.790209915259557,2,train,True
2483,0.406519150945411,6,test,True
2484,-1.3295675944115,0,train,True
2485,-0.654099499836239,2,train,True
2486,-1.28253585229134,0,train,True
2487,-0.753841635241988,2,train,True
2488,-0.187239179255022,4,train,True
2489,-0.861661205025815,2,test,True
249,-0.064511888082803,5,train,True
2490,-1.28622388416347,0,train,True
2491,-1.52208669278141,0,test,True
2492,1.31100481376062,8,train,True
2493,-0.324510019056621,4,train,True
2494,-0.675893661747293,2,train,True
2495,-0.812243654171414,2,train,True
2496,-0.750756674649751,2,train,True
2497,0.164025230345103,5,train,True
2498,0.553383454897491,7,train,True
2499,-0.338376413779362,4,train,True
25,-1.03249122951958,1,train,True
250,-0.85281952234372,2,test,True
2500,-1.24367588957592,0,test,True
2501,-0.614304465412263,3,test,True
2502,-0.518707509689563,3,train,True
2503,-0.725005670274352,2,test,True
2504,0.0577107846840208,5,train,True
2505,0.322212320181511,6,validation,True
2506,-0.461701276602214,3,test,True
2507,-1.44600473084214,0,validation,True
2508,0.0951959399973121,5,train,True
2509,-0.16808486017978,4,train,True
251,-0.783609011137575,2,train,True
2510,-0.354355952577873,4,train,True
2511,-1.570755968687,0,train,True
2512,-0.383845515562056,3,train,True
2513,-0.284427403381489,4,train,True
2514,-1.20553030418458,1,validation,True
2515,-0.0906748719836338,5,test,True
2516,-1.58743604282623,0,train,True
2517,-0.170934120569473,4,test,True
2518,0.0038999444025986,5,train,True
2519,-0.964100681996463,1,train,True
252,-1.64631840684536,0,test,True
2520,0.169366819769385,5,test,True
2521,-0.326451312965428,4,train,True
2522,-0.323722196744589,4,train,True
2523,-0.502510106287379,3,train,True
2524,-0.548974960331597,3,test,True
2525,-0.708905732083675,2,train,True
2526,-0.46174170784692,3,train,True
2527,-1.04259858502904,1,validation,True
2528,0.0608798854307075,5,train,True
2529,-0.713605196177847,2,train,True
253,-0.87509142742157,2,train,True
2530,-0.475839622261914,3,train,True
2531,0.118536521583832,5,train,True
2532,-0.0954826376750092,4,validation,True
2533,-0.343215133141165,4,train,True
2534,-0.22048963932114,4,train,True
2535,0.314295185839026,6,train,True
2536,-0.301277435188017,4,test,True
2537,-0.651294992953368,2,train,True
2538,-0.665038468440035,2,test,True
2539,-0.840380377344678,2,train,True
254,0.115185174819641,5,train,True
2540,-0.999070679977865,1,train,True
2541,-0.129984655464014,4,train,True
2542,-0.565681255622579,3,test,True
2543,-0.436752219587502,3,train,True
2544,-1.30035661239284,0,test,True
2545,-0.823114393504424,2,test,True
2546,-0.96158335345869,1,train,True
2547,-1.01994723603416,1,test,True
2548,-0.974778059251306,1,train,True
2549,-1.01890777244768,1,train,True
255,-1.51220835151478,0,test,True
2550,-0.46116785173553,3,train,True
2551,-0.706125588016148,2,train,True
2552,-0.693391897108758,2,test,True
2553,-0.890242474143012,2,train,True
2554,-1.36613095510226,0,train,True
2555,-1.69247215161238,0,train,True
2556,-1.17596011948035,1,train,True
2557,-0.517430357091405,3,validation,True
2558,-1.38927942887449,0,train,True
2559,-1.45998705357275,0,train,True
256,-1.01856414831055,1,validation,True
2560,-0.986049735266394,1,train,True
2561,-1.08289198134786,1,train,True
2562,-0.329657057896035,4,test,True
2563,-1.40639483497734,0,train,True
2564,-0.353006080331385,4,train,True
2565,-1.03597026898897,1,train,True
2566,-0.630211126628136,2,train,True
2567,-1.07624087762276,1,test,True
2568,-1.13173520464763,1,train,True
2569,-1.07016468363747,1,test,True
257,-1.58292960596586,0,train,True
2570,-1.18655873538195,1,train,True
2571,-1.18711479974697,1,train,True
2572,-1.09812276083875,1,train,True
2573,-0.72857243323482,2,train,True
2574,0.0311792778739483,5,train,True
2575,-1.25498643419599,0,train,True
2576,-1.41280980716617,0,train,True
2577,-1.62331155268312,0,train,True
2578,-1.31545551001683,0,train,True
2579,-0.962374171027383,1,train,True
258,-0.905112813085134,1,test,True
2580,-0.847984927777201,2,train,True
2581,-0.771214069585656,2,train,True
2582,-0.786888205185968,2,train,True
2583,-0.88930987224851,2,validation,True
2584,-0.806140555795257,2,train,True
2585,-0.279015832070284,4,train,True
2586,-1.07398259593857,1,train,True
2587,-1.12722146130422,1,test,True
2588,-0.155718759056342,4,train,True
2589,-0.792121577493729,2,test,True
259,-1.62949982305891,0,train,True
2590,-0.472630562923911,3,test,True
2591,-1.07931271293119,1,train,True
2592,-1.13489793418651,1,train,True
2593,-1.09036036403884,1,test,True
2594,-1.11593280711034,1,test,True
2595,-0.676116109832487,2,train,True
2596,-0.497954326746212,3,train,True
2597,-1.12331109727852,1,train,True
2598,-1.28232806743415,0,test,True
2599,-0.721328590960286,2,test,True
26,-1.44117154713408,0,train,True
260,-1.42684318434381,0,train,True
2600,-0.483797554919912,3,test,True
2601,-1.15344909910216,1,train,True
2602,-0.4753577190063,3,test,True
2603,-1.10638972020257,1,test,True
2604,1.05123273603585,8,train,True
2605,-0.976700488071957,1,train,True
2606,-0.902312805569889,1,train,True
2607,-0.0988412413775125,4,train,True
2608,-0.397975335427935,3,test,True
2609,-0.952218765448399,1,test,True
261,-0.281653667198849,4,train,True
2610,-2.14768116553117,0,train,True
2611,0.807182852083835,7,test,True
2612,-0.244772355602358,4,train,True
2613,-0.679270912176725,2,validation,True
2614,-0.696382382216946,2,train,True
2615,-0.209863810762967,4,train,True
2616,-0.999503654949127,1,test,True
2617,-0.782389885279126,2,train,True
2618,-1.02071097382658,1,train,True
2619,-1.61943603103751,0,train,True
262,-1.29617008737455,0,validation,True
2620,-0.358401735580815,3,train,True
2621,-0.374449140114135,3,test,True
2622,-0.449209160063605,3,train,True
2623,-0.318297706559554,4,train,True
2624,-0.927625904477414,1,train,True
2625,-0.752467516564256,2,test,True
2626,0.822322639090866,7,validation,True
2627,-0.823542401845438,2,train,True
2628,-0.57944576567977,3,train,True
2629,-1.0423745874007,1,test,True
263,-1.39942186053585,0,test,True
2630,-0.821660693306129,2,train,True
2631,-0.588209633885231,3,train,True
2632,-0.191527545870051,4,train,True
2633,-0.742551213139398,2,train,True
2634,-0.813851854453437,2,train,True
2635,-0.509568561782141,3,train,True
2636,0.108357753385311,5,test,True
2637,-0.0132379989486075,5,train,True
2638,-0.367966310357505,3,train,True
2639,-0.892897351885291,2,test,True
264,-0.824036812648516,2,train,True
2640,0.67975789168513,7,train,True
2641,0.13331207755612,5,test,True
2642,0.847490785411788,7,train,True
2643,-0.867080495219957,2,test,True
2644,-1.36278740970344,0,test,True
2645,0.381797866709601,6,train,True
2646,-0.85916055413208,2,validation,True
2647,-0.48375864116502,3,train,True
2648,-0.855423489413387,2,train,True
2649,-0.0551443104865755,5,test,True
265,-1.37769167100694,0,train,True
2650,-0.250888815348395,4,validation,True
2651,1.68582030953829,9,train,True
2652,-0.317746051798631,4,train,True
2653,-0.766416689595932,2,test,True
2654,-0.645132524160975,2,train,True
2655,-1.12084419843241,1,train,True
2656,-0.632020424160973,2,train,True
2657,-0.722198425451151,2,train,True
2658,-1.18786588389088,1,train,True
2659,-1.26050216232458,0,train,True
266,-1.22324812999699,0,train,True
2660,-0.711003011004504,2,train,True
2661,0.479370683108315,6,train,True
2662,0.401390358372496,6,train,True
2663,0.546601706420549,7,validation,True
2664,-1.25301720706295,0,train,True
2665,-0.387516755935115,3,train,True
2666,0.521064337047871,7,train,True
2667,-1.35812834791818,0,train,True
2668,-0.452365908629369,3,train,True
2669,0.0137148924838214,5,train,True
267,0.017125240488408,5,train,True
2670,-1.13635690766512,1,validation,True
2671,-0.135828594368624,4,test,True
2672,-0.805573172379332,2,validation,True
2673,-0.18665297823381,4,train,True
2674,-0.966397278873767,1,train,True
2675,-0.680341505934847,2,train,True
2676,-0.503290359605923,3,train,True
2677,-0.757171166776491,2,train,True
2678,-0.0203718492199302,5,train,True
2679,-0.004894504411457,5,train,True
268,-1.2131776687781,1,test,True
2680,0.190371442188854,6,validation,True
2681,1.04461462988331,8,train,True
2682,-0.213954907137408,4,train,True
2683,-0.548991356201575,3,train,True
2684,-1.14608099439162,1,train,True
2685,-0.288236713198457,4,train,True
2686,-0.465791931189519,3,train,True
2687,-0.37176156142316,3,validation,True
2688,-0.88795617290482,2,train,True
2689,-0.821628391865554,2,train,True
269,0.416907707469527,6,test,True
2690,-0.666844767892566,2,train,True
2691,0.0478299363496896,5,test,True
2692,2.31754386767912,9,train,True
2693,-0.295840320480593,4,train,True
2694,2.82783374545439,9,validation,True
2695,-1.45330994236325,0,train,True
2696,-0.935625115286593,1,validation,True
2697,-0.59060936462888,3,test,True
2698,-0.720363118663926,2,train,True
2699,-0.481920783107469,3,train,True
27,-1.28895496244207,0,test,True
270,-1.09556790153851,1,train,True
2700,-1.05975469023113,1,train,True
2701,-0.465805620915225,3,train,True
2702,-0.186283551480679,4,train,True
2703,-0.996602996842914,1,train,True
2704,-0.0188706740397617,5,validation,True
2705,0.407721058888793,6,train,True
2706,-0.0564587079792683,5,test,True
2707,-0.977251969009538,1,validation,True
2708,1.01950264237795,8,train,True
2709,-0.221097387970206,4,train,True
271,-0.0222734143812941,5,train,True
2710,-0.544907978651603,3,train,True
2711,-1.71359796488632,0,train,True
2712,-1.66299527004181,0,train,True
2713,-1.80067383484368,0,train,True
2714,0.860069010629798,7,test,True
2715,-0.964521499568278,1,train,True
2716,-1.28996056571957,0,train,True
2717,-1.42378991173888,0,test,True
2718,-0.0899430382906604,5,test,True
2719,-1.3267631519495,0,train,True
272,-1.56196213891065,0,train,True
2720,-0.976462234074523,1,validation,True
2721,-0.114809362531609,4,train,True
2722,-1.28405724581652,0,train,True
2723,0.324023520496114,6,train,True
2724,-1.14849154366918,1,test,True
2725,-0.893793304280414,2,train,True
2726,0.885166866389575,8,train,True
2727,-1.16153418070497,1,train,True
2728,-0.363573665038393,3,train,True
2729,0.0469313282016626,5,train,True
273,-1.17559910561297,1,test,True
2730,-0.825294985233244,2,test,True
2731,-1.40903911122973,0,train,True
2732,-0.418730563945875,3,validation,True
2733,-1.24130963560836,0,train,True
2734,-0.946538482431454,1,train,True
2735,0.0562786428066007,5,train,True
2736,0.429998435083792,6,test,True
2737,0.3065918255387,6,train,True
2738,-1.16060844695748,1,test,True
2739,1.02892040492102,8,train,True
274,-0.39676844286747,3,train,True
2740,-0.362969118325516,3,train,True
2741,-1.07763927479999,1,train,True
2742,-0.517440902116882,3,train,True
2743,-0.984544690091201,1,train,True
2744,-1.38771953471389,0,train,True
2745,-0.622168204497116,2,train,True
2746,-1.15596107115162,1,train,True
2747,0.312552528791567,6,train,True
2748,-1.79682806025959,0,train,True
2749,-0.544752451394389,3,train,True
275,-1.03989054921749,1,train,True
2750,0.561851612361706,7,train,True
2751,-1.09944436225852,1,train,True
2752,-0.536240713858728,3,train,True
2753,-0.345844580863981,4,train,True
2754,-1.35493449606394,0,train,True
2755,-0.122414530588535,4,test,True
2756,-1.40172028258791,0,test,True
2757,1.31832042000275,8,test,True
2758,-1.55490323724705,0,train,True
2759,-1.23703478855972,0,train,True
276,-1.0698439999595,1,train,True
2760,-0.812233812628143,2,train,True
2761,-0.893323903734014,2,test,True
2762,-1.03994875296027,1,train,True
2763,-0.960646116233531,1,validation,True
2764,-1.21903621852638,0,train,True
2765,-0.890941207721955,2,train,True
2766,-0.792078556898557,2,train,True
2767,-0.436256703624942,3,train,True
2768,-1.10853727677259,1,train,True
2769,-0.581992331488268,3,test,True
277,-1.0625149234848,1,train,True
2770,-1.08676201265471,1,train,True
2771,-0.92262412973925,1,validation,True
2772,-1.09670471663825,1,train,True
2773,-0.908080601292411,1,train,True
2774,-0.472396541096526,3,train,True
2775,-1.3938868209639,0,train,True
2776,-1.25305746611281,0,train,True
2777,0.0504987532652303,5,train,True
2778,-0.977200289132211,1,test,True
2779,-1.32119311558124,0,test,True
278,-1.67989225061239,0,train,True
2780,-0.430847362050245,3,train,True
2781,-0.87999664003392,2,train,True
2782,-0.764157897805358,2,test,True
2783,-1.39069078713429,0,train,True
2784,-1.039001989985,1,validation,True
2785,-1.22251828114002,0,train,True
2786,-0.790899488668289,2,train,True
2787,-0.547415437325448,3,train,True
2788,-0.066214025155594,5,train,True
2789,-0.470461262985583,3,train,True
279,-1.42753702782632,0,test,True
2790,-0.878063905124505,2,test,True
2791,-1.01390556517111,1,train,True
2792,-1.05665017009982,1,train,True
2793,-0.903861413569437,1,test,True
2794,-1.0977193602413,1,train,True
2795,-1.18816786707835,1,train,True
2796,-0.685012709122991,2,validation,True
2797,-0.896129015459551,2,train,True
2798,-0.975862940793102,1,train,True
2799,-0.95854363489927,1,test,True
28,-0.95404036850102,1,train,True
280,-0.785480086894242,2,validation,True
2800,-0.614239781773336,3,train,True
2801,-1.1816409717919,1,train,True
2802,-1.21725534537611,1,train,True
2803,-0.471056154016231,3,train,True
2804,-0.981178410695207,1,train,True
2805,-0.981977771081011,1,train,True
2806,-0.885553383647924,2,test,True
2807,-1.0480645252864,1,train,True
2808,-0.551257598395283,3,test,True
2809,-1.06811659379229,1,train,True
281,-1.21147116010561,1,train,True
2810,-1.30112538536861,0,train,True
2811,-1.38141401701695,0,train,True
2812,-0.164494458198372,4,train,True
2813,-0.791134040711373,2,train,True
2814,-0.62921505504547,2,train,True
2815,-1.44203484391978,0,validation,True
2816,-1.8256963412065,0,train,True
2817,-1.04679732752428,1,test,True
2818,-0.842654232751492,2,test,True
2819,-1.10730360658473,1,test,True
282,-0.569769202436572,3,train,True
2820,-1.45646911743232,0,validation,True
2821,-0.776504466211674,2,test,True
2822,-1.58788343778187,0,train,True
2823,-1.34222344343009,0,test,True
2824,-0.786814916432722,2,train,True
2825,-1.00214146590149,1,train,True
2826,-1.5118073192746,0,train,True
2827,-0.336221841007962,4,train,True
2828,-1.55591545279649,0,train,True
2829,-1.15895307153631,1,test,True
283,-0.117983089976882,4,train,True
2830,-1.12248306004977,1,test,True
2831,-1.26698056059461,0,train,True
2832,-1.2890335860562,0,test,True
2833,-1.18326393064906,1,train,True
2834,-0.949558751893098,1,train,True
2835,-0.891658156947769,2,train,True
2836,-0.818296870313654,2,train,True
2837,-1.07634993453818,1,train,True
2838,-0.392636726436828,3,train,True
2839,-3.01747554737825,0,test,True
284,-1.69612677477233,0,train,True
2840,-1.30663035154001,0,train,True
2841,-0.871967781642231,2,test,True
2842,-0.891937528032736,2,test,True
2843,-1.49424173213808,0,train,True
2844,-0.790296747255896,2,train,True
2845,-1.52306076412694,0,train,True
2846,-1.10172634375799,1,train,True
2847,-0.912811431319086,1,test,True
2848,-1.0041330517492,1,test,True
2849,-0.577312538147923,3,test,True
285,-1.6251908569633,0,train,True
2850,-1.66729903660994,0,validation,True
2851,-0.254302450158156,4,train,True
2852,-0.767269736714609,2,test,True
2853,-1.51133824726526,0,train,True
2854,-1.15916630095203,1,validation,True
2855,-1.20489805113657,1,train,True
2856,-1.05836641146022,1,test,True
2857,-0.71280372651103,2,train,True
2858,-0.523703179531166,3,train,True
2859,-1.10460963515018,1,train,True
286,-1.33643266906888,0,train,True
2860,-1.08287619958248,1,train,True
2861,-1.19570444347753,1,train,True
2862,0.87284846292912,7,train,True
2863,-1.50960768616058,0,train,True
2864,-0.657765163393216,2,validation,True
2865,-1.20444924855758,1,train,True
2866,-1.40210665446053,0,validation,True
2867,-1.21672075510882,1,test,True
2868,-0.292611501345579,4,train,True
2869,-0.794853754245915,2,train,True
287,-1.76074163843089,0,train,True
2870,-0.941674469649546,1,validation,True
2871,-0.671316925724103,2,test,True
2872,-0.837222518104721,2,train,True
2873,-0.465958233909607,3,test,True
2874,-1.22026698069441,0,train,True
2875,-0.85084723739478,2,train,True
2876,-1.25362486312069,0,train,True
2877,-1.39922080451457,0,train,True
2878,-1.58283398189202,0,train,True
2879,-1.0224857721966,1,train,True
288,-1.33669168579121,0,train,True
2880,-0.762078338265236,2,train,True
2881,-0.0788786107630603,5,train,True
2882,-1.04397716362506,1,train,True
2883,-1.12444827471533,1,train,True
2884,-1.00285714029826,1,train,True
2885,0.097111264827064,5,train,True
2886,-0.85892199379833,2,train,True
2887,-0.879200327505395,2,train,True
2888,-0.196399361560781,4,train,True
2889,-0.95162776179812,1,train,True
289,-1.30426832479837,0,validation,True
2890,-0.824205931493368,2,test,True
2891,-0.482677210736695,3,train,True
2892,-0.777160602643761,2,train,True
2893,0.935368628888161,8,test,True
2894,-1.0934950820797,1,train,True
2895,-0.390144314509297,3,validation,True
2896,-0.894618902720247,2,train,True
2897,-0.835816824559555,2,test,True
2898,-0.490847334412735,3,train,True
2899,-0.159975541081524,4,test,True
29,-1.11235030887916,1,validation,True
290,-1.15727174501045,1,train,True
2900,-0.383117238295739,3,train,True
2901,-0.373394107369709,3,train,True
2902,0.466912049475641,6,train,True
2903,-0.184609698859411,4,train,True
2904,-0.336654876522751,4,train,True
2905,-0.588352701969767,3,validation,True
2906,-0.588061736627672,3,train,True
2907,-0.941752231868016,1,train,True
2908,-0.149594527318937,4,test,True
2909,-1.09172461751195,1,test,True
291,-0.940847126192159,1,train,True
2910,-0.647798407803115,2,validation,True
2911,-0.75038072715878,2,train,True
2912,-0.485465500678087,3,train,True
2913,-0.566896139207531,3,train,True
2914,-0.111280667796384,4,train,True
2915,0.0722164621529996,5,test,True
2916,-1.16016170791285,1,validation,True
2917,-0.364955527645611,3,train,True
2918,-0.891249078968926,2,validation,True
2919,-0.987377192333626,1,train,True
292,-1.0284022252234,1,train,True
2920,-1.02437385159259,1,train,True
2921,-0.144179246685851,4,train,True
2922,-1.08493920045994,1,validation,True
2923,-0.916578387393648,1,validation,True
2924,-1.21813884073249,0,test,True
2925,0.348041905863066,6,train,True
2926,1.48283466792507,9,train,True
2927,-0.864381561949688,2,test,True
2928,-0.402505755769303,3,train,True
2929,-0.0081386533457956,5,train,True
293,-1.80634027359658,0,train,True
2930,-1.06036626918663,1,train,True
2931,0.164196653090628,5,test,True
2932,-0.0258383174901792,5,train,True
2933,0.613269103047094,7,train,True
2934,-0.61963882239805,2,train,True
2935,-0.478910864328833,3,train,True
2936,0.458422129675001,6,train,True
2937,-0.721142915606444,2,train,True
2938,-0.077217717275847,5,train,True
2939,0.255346483035187,6,train,True
294,-1.72333427107484,0,train,True
2940,-0.40594578590875,3,train,True
2941,0.016011104205251,5,train,True
2942,-0.797752177795555,2,train,True
2943,-1.29874028107124,0,train,True
2944,-0.75330021417035,2,train,True
2945,-1.11964568616119,1,test,True
2946,-0.846589615257249,2,train,True
2947,-0.482628078099312,3,train,True
2948,0.656543764539067,7,train,True
2949,1.74388596948695,9,test,True
295,-0.953205063913073,1,test,True
2950,-0.383639390812647,3,validation,True
2951,-1.22120806637022,0,train,True
2952,-0.853890309550721,2,train,True
2953,-0.859741380554502,2,train,True
2954,-0.546538747946356,3,validation,True
2955,-0.993631810866253,1,test,True
2956,-1.63297359045039,0,train,True
2957,-1.15899071981607,1,validation,True
2958,-0.925839006438052,1,train,True
2959,-1.25780720742623,0,train,True
296,-1.51705318563181,0,train,True
2960,-1.65524849809777,0,train,True
2961,-1.37919086286693,0,train,True
2962,-0.60436022753884,3,train,True
2963,-1.12684093909088,1,test,True
2964,-1.03712135410436,1,train,True
2965,-1.09567238874725,1,test,True
2966,-0.95888614132927,1,train,True
2967,-0.912106335660742,1,train,True
2968,-1.0760350776958,1,train,True
2969,-0.560650935236984,3,train,True
297,-1.36581921848225,0,validation,True
2970,-0.226750130658413,4,test,True
2971,-0.931682313027833,1,train,True
2972,-0.114085020205936,4,train,True
2973,-0.604257627946626,3,train,True
2974,-1.27690769997588,0,test,True
2975,-1.34293961089174,0,test,True
2976,-0.951215044335794,1,validation,True
2977,-1.11089839762602,1,train,True
2978,-0.791746336822158,2,train,True
2979,-0.40948343218347,3,train,True
298,-0.897896379174168,2,test,True
2980,-1.54302294817641,0,train,True
2981,-1.02932164925754,1,train,True
2982,-0.341164304178019,4,train,True
2983,-0.796041268588706,2,train,True
2984,0.376030432884918,6,train,True
2985,-1.321334132038,0,validation,True
2986,-1.47160077304319,0,train,True
2987,0.0116757432222293,5,train,True
2988,0.077738974759477,5,train,True
2989,0.604424766585555,7,train,True
299,-0.702245970011009,2,train,True
2990,0.752589156001051,7,train,True
2991,-0.76120750952318,2,train,True
2992,-0.476254599226195,3,train,True
2993,-0.98041133166952,1,test,True
2994,0.0019453123182519,5,train,True
